YDH,PowerDen
1718110,0.02686
1718111,0.14824
1718112,0.327845
1718113,0.45611
1718114,0.55658
1718115,0.70431
1718116,0.75735
1718117,0.7888
1718118,0.7752
1718119,0.58905
1718120,0.05015
1718121,0.26095
1718122,0.306
1718123,0.1721029
1718200,0.034
1718201,0
1718202,0
1718203,0
1718204,0
1718205,0
1718206,0
1718207,0
1718208,0
1718209,0
1718210,0.012665
1718211,0.102
1718212,0.04813125
1718213,0.08112187
1718214,0.156145
1718215,0.127755
1718216,0.07395
1718217,0.0765
1718218,0.6001
1718219,0.391
1718220,0.05185
1718221,0.2771
1718222,0.2992
1718223,0.13549
1718300,0.01411
1718301,0
1718302,0
1718303,0
1718304,0
1718305,0
1718306,0
1718307,0
1718308,0
1718309,0
1718310,0.01938
1718311,0.15351
1718312,0.313395
1718313,0.453985
1718314,0.613785
1718315,0.726835
1718316,0.79407
1718317,0.82195
1718318,0.7939
1718319,0.72165
1718320,0.6103
1718321,0.47855
1718322,0.3179
1718323,0.15708
1718400,0.01344062
1718401,0
1718402,0
1718403,0
1718404,0
1718405,0
1718406,0
1718407,0
1718408,0
1718409,0
1718410,0.025585
1718411,0.159545
1718412,0.3203438
1718413,0.475575
1718414,0.610555
1718415,0.721905
1718416,0.79169
1718417,0.81515
1718418,0.7905
1718419,0.71995
1718420,0.6137
1718421,0.4335
1718422,0.31195
1718423,0.1547
1718500,0.02225938
1718501,0
1718502,0
1718503,0
1718504,0
1718505,0
1718506,0
1718507,0
1718508,0
1718509,0
1718510,0.024905
1718511,0.1603312
1718512,0.30872
1718513,0.1496
1718514,0.5511719
1718515,0.6273122
1718516,0.09760952
1718517,0.08858912
1718518,0.04551013
1718519,0.07274265
1718520,0.1088193
1718521,0.04827845
1718522,0.3361439
1718523,0.1846761
1718600,0.02156875
1718601,0
1718602,0
1718603,0
1718604,0
1718605,0
1718606,0
1718607,0
1718608,0
1718609,0
1718610,0
1718611,0.1805719
1718612,0.3483937
1718613,0.5135594
1718614,0.657475
1718615,0.7691147
1718616,0.8390467
1718617,0.8624847
1718618,0.8367429
1718619,0.7649022
1718620,0.6537942
1718621,0.5124858
1718622,0.3506059
1718623,0.1834037
1718700,0.03596563
1718701,0
1718702,0
1718703,0
1718704,0
1718705,0
1718706,0
1718707,0
1718708,0
1718709,0
1718710,0.016405
1718711,0.1782344
1718712,0.3444625
1718713,0.455005
1718714,0.4029
1718715,0.3876
1718716,0.536435
1718717,0.6562
1718718,0.3366
1718719,0.62135
1718720,0.59585
1718721,0.4199
1718722,0.23205
1718723,0.11475
1718800,0.021675
1718801,0
1718802,0
1718803,0
1718804,0
1718805,0
1718806,0
1718807,0
1718808,0
1718809,0
1718810,0.001785
1718811,0.01496
1718812,0.09894
1718813,0.103785
1718814,0.05899
1718815,0.04114
1718816,0.028305
1718817,0.1326
1718818,0.2601
1718819,0.16915
1718820,0.36975
1718821,0.4777
1718822,0.3111
1718823,0.152915
1718900,0.025245
1718901,0
1718902,0
1718903,0
1718904,0
1718905,0
1718906,0
1718907,0
1718908,0
1718909,0
1718910,0.020825
1718911,0.146965
1718912,0.301495
1718913,0.34714
1718914,0.49589
1718915,0.6834
1718916,0.78115
1718917,0.7913499
1718918,0.78115
1718919,0.66045
1718920,0.53295
1718921,0.44115
1718922,0.29665
1718923,0.152575
1719000,0.02397
1719001,0
1719002,0
1719003,0
1719004,0
1719005,0
1719006,0
1719007,0
1719008,0
1719009,0
1719010,0.02108
1719011,0.16031
1719012,0.32504
1719013,0.489685
1719014,0.63223
1719015,0.74392
1719016,0.78285
1719017,0.8228
1719018,0.68085
1719019,0.6545
1719020,0.612
1719021,0.4845
1719022,0.3247
1719023,0.16116
1719100,0.027795
1719101,0
1719102,0
1719103,0
1719104,0
1719105,0
1719106,0
1719107,0
1719108,0
1719109,0
1719110,0.0204
1719111,0.152235
1719112,0.31093
1719113,0.46869
1719114,0.550035
1719115,0.641835
1719116,0.31705
1719117,0.72335
1719118,0.8048109
1719119,0.47345
1719120,0.068
1719121,0.3451
1719122,0.01275
1719123,0.1724942
1719200,0.02820938
1719201,0
1719202,0
1719203,0
1719204,0
1719205,0
1719206,0
1719207,0
1719208,0
1719209,0
1719210,0.017085
1719211,0.107185
1719212,0.224485
1719213,0.43299
1719214,0.545955
1719215,0.29393
1719216,0.7098349
1719217,0.6987
1719218,0.6188
1719219,0.5168
1719220,0.4811
1719221,0.03485
1719222,0.2618
1719223,0.144075
1719300,0.03006875
1719301,0
1719302,0
1719303,0
1719304,0
1719305,0
1719306,0
1719307,0
1719308,0
1719309,0
1719310,0.005695
1719311,0.117555
1719312,0.3273031
1719313,0.447865
1719314,0.5763
1719315,0.7382795
1719316,0.8067982
1719317,0.74545
1719318,0.68425
1719319,0.578
1719320,0.5066
1719321,0.43265
1719322,0.238
1719323,0.00068
1719400,0.021335
1719401,0
1719402,0
1719403,0
1719404,0
1719405,0
1719406,0
1719407,0
1719408,0
1719409,0
1719410,0.012835
1719411,0.13481
1719412,0.27676
1719413,0.44251
1719414,0.55199
1719415,0.68748
1719416,0.75905
1719417,0.62305
1719418,0.63325
1719419,0.62645
1719420,0.48535
1719421,0.1258
1719422,0.119
1719423,0.09392501
1719500,0.01668125
1719501,0
1719502,0
1719503,0
1719504,0
1719505,0
1719506,0
1719507,0
1719508,0
1719509,0
1719510,0.00051
1719511,0.00884
1719512,0.1676094
1719513,0.041225
1719514,0.39695
1719515,0.3116585
1719516,0.200345
1719517,0.0578
1719518,0.1428
1719519,0.09519999
1719520,0.1394
1719521,0.16745
1719522,0.0136
1719523,0.006375
1719600,0.01216562
1719601,0
1719602,0
1719603,0
1719604,0
1719605,0
1719606,0
1719607,0
1719608,0
1719609,0
1719610,0.001445
1719611,0.02006
1719612,0.06369688
1719613,0.20485
1719614,0.18326
1719615,0.59993
1719616,0.70125
1719617,0.7361
1719618,0.7412
1719619,0.61455
1719620,0.61115
1719621,0.4709
1719622,0.310675
1719623,0.14212
1719700,0.00138125
1719701,0
1719702,0
1719703,0
1719704,0
1719705,0
1719706,0
1719707,0
1719708,0
1719709,0
1719710,0.01249561
1719711,0.138125
1719712,0.009881251
1719713,0.4556
1719714,0.59772
1719715,0.68136
1719716,0.7803
1719717,0.7854
1719718,0.78455
1719719,0.7004
1719720,0.60265
1719721,0.46325
1719722,0.3111
1719723,0.14909
1719800,0.0261375
1719801,0
1719802,0
1719803,0
1719804,0
1719805,0
1719806,0
1719807,0
1719808,0
1719809,0
1719810,0.00952
1719811,0.102255
1719812,0.3249125
1719813,0.3723
1719814,0.55318
1719815,0.7394359
1719816,0.776305
1719817,0.7888
1719818,0.76925
1719819,0.71315
1719820,0.54825
1719821,0.3995
1719822,0.25755
1719823,0.08398
1719900,0.02555313
1719901,0
1719902,0
1719903,0
1719904,0
1719905,0
1719906,0
1719907,0
1719908,0
1719909,0
1719910,0
1719911,0.126055
1719912,0.327675
1719913,0.425
1719914,0.56644
1719915,0.656285
1719916,0.76653
1719917,0.78795
1719918,0.7667
1719919,0.6817
1719920,0.58565
1719921,0.45815
1719922,0.30005
1719923,0.13889
1720000,0.018445
1720001,0
1720002,0
1720003,0
1720004,0
1720005,0
1720006,0
1720007,0
1720008,0
1720009,0
1720010,0
1720011,0.122995
1720012,0.26044
1720013,0.433415
1720014,0.546805
1720015,0.663765
1720016,0.7634701
1720017,0.7803
1720018,0.77435
1720019,0.71655
1720020,0.6086
1720021,0.46325
1720022,0.3026
1720023,0.143905
1720100,0.017935
1720101,0
1720102,0
1720103,0
1720104,0
1720105,0
1720106,0
1720107,0
1720108,0
1720109,0
1720110,0
1720111,0.12597
1720112,0.28424
1720113,0.43469
1720114,0.583865
1720115,0.672265
1720116,0.7463
1720117,0.7769001
1720118,0.7395
1720119,0.6732
1720120,0.57035
1720121,0.43775
1720122,0.31195
1720123,0.1394
1720200,0.01564
1720201,0
1720202,0
1720203,0
1720204,0
1720205,0
1720206,0
1720207,0
1720208,0
1720209,0
1720210,0
1720211,0.1258
1720212,0.2944719
1720213,0.4735031
1720214,0.559725
1720215,0.6851
1720216,0.751315
1720217,0.7922
1720218,0.78285
1720219,0.62475
1720220,0.5049
1720221,0.4505
1720222,0.28985
1720223,0.133875
1720300,0.015895
1720301,0
1720302,0
1720303,0
1720304,0
1720305,0
1720306,0
1720307,0
1720308,0
1720309,0
1720310,0
1720311,0.120105
1720312,0.26826
1720313,0.438005
1720314,0.563125
1720315,0.62016
1720316,0.73355
1720317,0.76925
1720318,0.731
1720319,0.6902
1720320,0.56525
1720321,0.43945
1720322,0.2839
1720323,0.04403
1720400,0.003315
1720401,0
1720402,0
1720403,0
1720404,0
1720405,0
1720406,0
1720407,0
1720408,0
1720409,0
1720410,0
1720411,0.1397719
1720412,0.2992531
1720413,0.431375
1720414,0.5953187
1720415,0.7049103
1720416,0.774138
1720417,0.798507
1720418,0.7748588
1720419,0.7088381
1720420,0.4924707
1720421,0.4678231
1720422,0.3108594
1720423,0.1496096
1720500,0.01879668
1720501,0
1720502,0
1720503,0
1720504,0
1720505,0
1720506,0
1720507,0
1720508,0
1720509,0
1720510,0
1720511,0.01221875
1720512,0.1935344
1720513,0.2315188
1720514,0.5913343
1720515,0.2511134
1720516,0.3490065
1720517,0.695794
1720518,0.2797581
1720519,0.2784866
1720520,0.6224087
1720521,0.4854418
1720522,0.3006625
1720523,0.1561053
1720600,0.01684006
1720601,0
1720602,0
1720603,0
1720604,0
1720605,0
1720606,0
1720607,0
1720608,0
1720609,0
1720610,0
1720611,0.1145375
1720612,0.3094
1720613,0.4743531
1720614,0.116195
1720615,0.06715
1720616,0.18972
1720617,0.5389
1720618,0.561
1720619,0.24735
1720620,0.221
1720621,0.1462
1720622,0.3250453
1720623,0.101915
1720700,0.00918
1720701,0
1720702,0
1720703,0
1720704,0
1720705,0
1720706,0
1720707,0
1720708,0
1720709,0
1720710,0
1720711,0.11696
1720712,0.280075
1720713,0.44523
1720714,0.592365
1720715,0.681615
1720716,0.77996
1720717,0.76925
1720718,0.78115
1720719,0.68
1720720,0.59585
1720721,0.44115
1720722,0.252365
1720723,0.1477183
1720800,0.011475
1720801,0
1720802,0
1720803,0
1720804,0
1720805,0
1720806,0
1720807,0
1720808,0
1720809,0
1720810,0
1720811,0.05287
1720812,0.209525
1720813,0.410805
1720814,0.4488
1720815,0.110415
1720816,0.15589
1720817,0.19295
1720818,0.0986
1720819,0.1003
1720820,0.3604
1720821,0.06545
1720822,0.1105
1720823,0.01224
1720900,0.005015
1720901,0
1720902,0
1720903,0
1720904,0
1720905,0
1720906,0
1720907,0
1720908,0
1720909,0
1720910,0
1720911,0.10676
1720912,0.249135
1720913,0.40171
1720914,0.339235
1720915,0.60248
1720916,0.72284
1720917,0.66215
1720918,0.72505
1720919,0.6817
1720920,0.55505
1720921,0.41735
1720922,0.24055
1720923,0.073525
1721000,0.00561
1721001,0
1721002,0
1721003,0
1721004,0
1721005,0
1721006,0
1721007,0
1721008,0
1721009,0
1721010,0
1721011,0.079815
1721012,0.16626
1721013,0.297925
1721014,0.47056
1721015,0.219045
1721016,0.51459
1721017,0.65705
1721018,0.2244
1721019,0.1564
1721020,0.13005
1721021,0.1938
1721022,0.20638
1721023,0.070975
1721100,0.0068
1721101,0
1721102,0
1721103,0
1721104,0
1721105,0
1721106,0
1721107,0
1721108,0
1721109,0
1721110,0
1721111,0.120785
1721112,0.284155
1721113,0.45033
1721114,0.599505
1721115,0.714595
1721116,0.786845
1721117,0.8024001
1721118,0.7658499
1721119,0.7208
1721120,0.59415
1721121,0.459
1721122,0.29801
1721123,0.129795
1721200,0.005937907
1721201,0
1721202,0
1721203,0
1721204,0
1721205,0
1721206,0
1721207,0
1721208,0
1721209,0
1721210,0
1721211,0.112965
1721212,0.274465
1721213,0.4403
1721214,0.1216031
1721215,0.698105
1721216,0.76959
1721217,0.79645
1721218,0.77095
1721219,0.697
1721220,0.58565
1721221,0.41735
1721222,0.284665
1721223,0.1381599
1721300,0.004450378
1721301,0
1721302,0
1721303,0
1721304,0
1721305,0
1721306,0
1721307,0
1721308,0
1721309,0
1721310,0
1721311,0.10829
1721312,0.26571
1721313,0.430355
1721314,0.57494
1721315,0.687735
1721316,0.771984
1721317,0.7935488
1721318,0.7633
1721319,0.6885
1721320,0.55335
1721321,0.4097
1721322,0.241315
1721323,0.03732639
1721400,0.003131291
1721401,0
1721402,0
1721403,0
1721404,0
1721405,0
1721406,0
1721407,0
1721408,0
1721409,0
1721410,0
1721411,0.08211
1721412,0.22457
1721413,0.408255
1721414,0.55165
1721415,0.65892
1721416,0.73525
1721417,0.06136934
1721418,0.73355
1721419,0.6766
1721420,0.1427305
1721421,0.1513
1721422,0.10999
1721423,0.03810554
1721500,0.002015366
1721501,0
1721502,0
1721503,0
1721504,0
1721505,0
1721506,0
1721507,0
1721508,0
1721509,0
1721510,0
1721511,0.09571
1721512,0.250835
1721513,0.392955
1721514,0.548165
1721515,0.662065
1721516,0.73525
1721517,0.7735
1721518,0.74885
1721519,0.6766
1721520,0.561
1721521,0.2987374
1721522,0.1853074
1721523,0.09821037
1721600,0.001136257
1721601,0
1721602,0
1721603,0
1721604,0
1721605,0
1721606,0
1721607,0
1721608,0
1721609,0
1721610,0
1721611,0.02374688
1721612,0.168215
1721613,0.2941
1721614,0.52615
1721615,0.61812
1721616,0.6885
1721617,0.73015
1721618,0.7548
1721619,0.68255
1721620,0.56695
1721621,0.4063
1721622,0.2899999
1721623,0.1280252
1721700,0.000518706
1721701,0
1721702,0
1721703,0
1721704,0
1721705,0
1721706,0
1721707,0
1721708,0
1721709,0
1721710,0
1721711,0.1057719
1721712,0.2802344
1721713,0.4438594
1721714,0.25874
1721715,0.7019675
1721716,0.7754647
1721717,0.8042106
1721718,0.0425
1721719,0.45135
1721720,0.6021467
1721721,0.4542903
1721722,0.293014
1721723,0.1259477
1721800,0.000163289
1721801,0
1721802,0
1721803,0
1721804,0
1721805,0
1721806,0
1721807,0
1721808,0
1721809,0
1721810,0
1721811,0.1013625
1721812,0.2292344
1721813,0.4684031
1721814,0.5707219
1721815,0.7047001
1721816,0.7670294
1721817,0.788414
1721818,0.78115
1721819,0.702568
1721820,0.56185
1721821,0.4267
1721822,0.274465
1721823,0.1234834
1721900,0
1721901,0
1721902,0
1721903,0
1721904,0
1721905,0
1721906,0
1721907,0
1721908,0
1721909,0
1721910,0
1721911,0.1035938
1721912,0.2815625
1721913,0.4477375
1721914,0.226865
1721915,0.7040676
1721916,0.7736908
1721917,0.13345
1721918,0.0714
1721919,0.3927
1721920,0.2907
1721921,0.08075
1721922,0.137105
1721923,0.105315
1722000,0
1722001,0
1722002,0
1722003,0
1722004,0
1722005,0
1722006,0
1722007,0
1722008,0
1722009,0
1722010,0
1722011,0.01071
1722012,0.0374
1722013,0.063665
1722014,0.337875
1722015,0.44642
1722016,0.657475
1722017,0.646
1722018,0.62985
1722019,0.6885
1722020,0.54655
1722021,0.4182
1722022,0.27302
1722023,0.10608
1722100,0
1722101,0
1722102,0
1722103,0
1722104,0
1722105,0
1722106,0
1722107,0
1722108,0
1722109,0
1722110,0
1722111,0.09658125
1722112,0.25687
1722113,0.428485
1722114,0.579105
1722115,0.689435
1722116,0.75888
1722117,0.782
1722118,0.7701
1722119,0.66045
1722120,0.55675
1722121,0.4470275
1722122,0.2832491
1722123,0.1170048
1722200,0
1722201,0
1722202,0
1722203,0
1722204,0
1722205,0
1722206,0
1722207,0
1722208,0
1722209,0
1722210,0
1722211,0.08976001
1722212,0.24973
1722213,0.41242
1722214,0.545275
1722215,0.6443
1722216,0.75905
1722217,0.782
1722218,0.7616
1722219,0.6953
1722220,0.57885
1722221,0.43095
1722222,0.224315
1722223,0.1123024
1722300,0
1722301,0
1722302,0
1722303,0
1722304,0
1722305,0
1722306,0
1722307,0
1722308,0
1722309,0
1722310,0
1722311,0.084915
1722312,0.24004
1722313,0.397035
1722314,0.55063
1722315,0.634525
1722316,0.696235
1722317,0.6673821
1722318,0.62305
1722319,0.59415
1722320,0.4947
1722321,0.4063
1722322,0.168895
1722323,0.061455
1722400,0
1722401,0
1722402,0
1722403,0
1722404,0
1722405,0
1722406,0
1722407,0
1722408,0
1722409,0
1722410,0
1722411,0.01479
1722412,0.124695
1722413,0.214115
1722414,0.41905
1722415,0.43282
1722416,0.4556975
1722417,0.3751319
1722418,0.5508
1722419,0.38845
1722420,0.3128
1722421,0.19125
1722422,0.13923
1722423,0.046665
1722500,0
1722501,0
1722502,0
1722503,0
1722504,0
1722505,0
1722506,0
1722507,0
1722508,0
1722509,0
1722510,0
1722511,0.084915
1722512,0.243695
1722513,0.39746
1722514,0.55981
1722515,0.67898
1722516,0.7531
1722517,0.7769001
1722518,0.75735
1722519,0.67575
1722520,0.5576
1722521,0.37145
1722522,0.238085
1722523,0.085425
1722600,0
1722601,0
1722602,0
1722603,0
1722604,0
1722605,0
1722606,0
1722607,0
1722608,0
1722609,0
1722610,0
1722611,0.0765
1722612,0.13566
1722613,0.094775
1722614,0.40562
1722615,0.33252
1722616,0.61404
1722617,0.69955
1722618,0.6851
1722619,0.63495
1722620,0.493
1722621,0.323
1722622,0.18751
1722623,0.02839
1722700,0
1722701,0
1722702,0
1722703,0
1722704,0
1722705,0
1722706,0
1722707,0
1722708,0
1722709,0
1722710,0
1722711,0.01921
1722712,0.0697
1722713,0.155125
1722714,0.12342
1722715,0.216495
1722716,0.062985
1722717,0.34
1722718,0.3944
1722719,0.0187
1722720,0.0238
1722721,0.05015
1722722,0.05066
1722723,0.01819
1722800,0
1722801,0
1722802,0
1722803,0
1722804,0
1722805,0
1722806,0
1722807,0
1722808,0
1722809,0
1722810,0
1722811,0.05627
1722812,0.199325
1722813,0.3791
1722814,0.5185
1722815,0.64736
1722816,0.726155
1722817,0.75735
1722818,0.6766
1722819,0.4794
1722820,0.44115
1722821,0.39525
1722822,0.243865
1722823,0.078795
1722900,0
1722901,0
1722902,0
1722903,0
1722904,0
1722905,0
1722906,0
1722907,0
1722908,0
1722909,0
1722910,0
1722911,0.019125
1722912,0.09112
1722913,0.388195
1722914,0.429675
1722915,0.637585
1722916,0.718845
1722917,0.67745
1722918,0.663
1722919,0.65025
1722920,0.52615
1722921,0.3791
1722922,0.225165
1722923,0.06494001
1723000,0
1723001,0
1723002,0
1723003,0
1723004,0
1723005,0
1723006,0
1723007,0
1723008,0
1723009,0
1723010,0
1723011,0.001955
1723012,0.14603
1723013,0.17272
1723014,0.04437
1723015,0.060945
1723016,0.15895
1723017,0.4029
1723018,0.1292
1723019,0.03825
1723020,0.0289
1723021,0.05355
1723022,0.2558992
1723023,0.1032252
1723100,0
1723101,0
1723102,0
1723103,0
1723104,0
1723105,0
1723106,0
1723107,0
1723108,0
1723109,0
1723110,0
1723111,0.060435
1723112,0.2510156
1723113,0.359975
1723114,0.52785
1723115,0.6855189
1723116,0.719695
1723117,0.7038
1723118,0.6936
1723119,0.6511
1723120,0.53465
1723121,0.3893
1723122,0.227715
1723123,0.069445
1723200,0
1723201,0
1723202,0
1723203,0
1723204,0
1723205,0
1723206,0
1723207,0
1723208,0
1723209,0
1723210,0
1723211,0.069785
1723212,0.07915625
1723213,0.396185
1723214,0.54638
1723215,0.664955
1723216,0.733465
1723217,0.7123
1723218,0.6698
1723219,0.612
1723220,0.5202
1723221,0.37995
1723222,0.224485
1723223,0.06910501
1723300,0
1723301,0
1723302,0
1723303,0
1723304,0
1723305,0
1723306,0
1723307,0
1723308,0
1723309,0
1723310,0
1723311,0.00669375
1723312,0.1017344
1723313,0.3997125
1723314,0.526915
1723315,0.62373
1723316,0.70805
1723317,0.7429
1723318,0.40001
1723319,0.16235
1723320,0.45985
1723321,0.255
1723322,0.20213
1723323,0.0612
1723400,0
1723401,0
1723402,0
1723403,0
1723404,0
1723405,0
1723406,0
1723407,0
1723408,0
1723409,0
1723410,0
1723411,0.0272
1723412,0.0731
1723413,0.160225
1723414,0.218025
1723415,0.245225
1723416,0.1513
1723417,0.68425
1723418,0.6562
1723419,0.52445
1723420,0.49725
1723421,0.34935
1723422,0.202045
1723423,0.055165
1723500,0
1723501,0
1723502,0
1723503,0
1723504,0
1723505,0
1723506,0
1723507,0
1723508,0
1723509,0
1723510,0
1723511,0.002975
1723512,0.043605
1723513,0.3349
1723514,0.487985
1723515,0.64328
1723516,0.719525
1723517,0.75395
1723518,0.73355
1723519,0.6392
1723520,0.53125
1723521,0.37145
1723522,0.22066
1723523,0.060435
1723600,0
1723601,0
1723602,0
1723603,0
1723604,0
1723605,0
1723606,0
1723607,0
1723608,0
1723609,0
1723610,0
1723611,0.057715
1723612,0.2368844
1723613,0.3842
1723614,0.5509593
1723615,0.64124
1723616,0.72573
1723617,0.75735
1723618,0.72675
1723619,0.62135
1723620,0.52785
1723621,0.3757
1723622,0.22117
1723623,0.05729
1723700,0
1723701,0
1723702,0
1723703,0
1723704,0
1723705,0
1723706,0
1723707,0
1723708,0
1723709,0
1723710,0
1723711,0.056865
1723712,0.2347594
1723713,0.38131
1723714,0.52989
1723715,0.64515
1723716,0.701845
1723717,0.72845
1723718,0.59075
1723719,0.55335
1723720,0.40885
1723721,0.29665
1723722,0.18598
1723723,0.03043
1723800,0
1723801,0
1723802,0
1723803,0
1723804,0
1723805,0
1723806,0
1723807,0
1723808,0
1723809,0
1723810,0
1723811,0.057035
1723812,0.2287562
1723813,0.38862
1723814,0.540005
1723815,0.65892
1723816,0.72692
1723817,0.74494
1723818,0.71825
1723819,0.64005
1723820,0.5287
1723821,0.3502
1723822,0.193715
1723823,0.049215
1723900,0
1723901,0
1723902,0
1723903,0
1723904,0
1723905,0
1723906,0
1723907,0
1723908,0
1723909,0
1723910,0
1723911,0.05491
1723912,0.216325
1723913,0.3913719
1723914,0.5340656
1723915,0.6642842
1723916,0.7160383
1723917,0.739549
1723918,0.7109607
1723919,0.6363428
1723920,0.5197373
1723921,0.3952555
1723922,0.2071586
1723923,0.05084063
1724000,0
1724001,0
1724002,0
1724003,0
1724004,0
1724005,0
1724006,0
1724007,0
1724008,0
1724009,0
1724010,0
1724011,0.053125
1724012,0.229075
1724013,0.376295
1724014,0.528955
1724015,0.626535
1724016,0.72131
1724017,0.71111
1724018,0.63325
1724019,0.48705
1724020,0.408
1724021,0.2686
1724022,0.185215
1724023,0.05131875
1724100,0
1724101,0
1724102,0
1724103,0
1724104,0
1724105,0
1724106,0
1724107,0
1724108,0
1724109,0
1724110,0
1724111,0.032385
1724112,0.2191938
1724113,0.16303
1724114,0.258995
1724115,0.470985
1724116,0.51272
1724117,0.43095
1724118,0.17425
1724119,0.3128
1724120,0.3383
1724121,0.1326
1724122,0.133195
1724123,0.019805
1724200,0
1724201,0
1724202,0
1724203,0
1724204,0
1724205,0
1724206,0
1724207,0
1724208,0
1724209,0
1724210,0
1724211,0.04800309
1724212,0.2244
1724213,0.3757
1724214,0.522325
1724215,0.643875
1724216,0.70125
1724217,0.73559
1724218,0.7106
1724219,0.63325
1724220,0.50915
1724221,0.356405
1724222,0.18802
1724223,0.03706
1724300,0
1724301,0
1724302,0
1724303,0
1724304,0
1724305,0
1724306,0
1724307,0
1724308,0
1724309,0
1724310,0
1724311,0.043265
